0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1.0934614215105336,1.0927332194072783,1.0888536787324268,1.0883814134478704,1.0879949624513223,1.0876290188457574,1.0872335492167664,1.086799750378054,1.086397688089526,1.0764608398671511,1.0682813219671374,1.061871030040747,1.060449954213002,1.0590703515513098,1.068431631526196,1.069764576241007,1.0612467360899798,1.0528038388294765,1.0514969839157156,1.0507885373892558,1.049771042431389,1.05916552576209,1.0604562774048465,1.057632133197537,1.0482737033997178,1.043392804566336,1.042916763731058,1.0420172556913927,1.0497244102947476,1.0519062232518257,1.056326663309842,1.0414672148233903,1.0410028838709957,1.0404851130044386,1.0392121440794764,1.0869982407359575,1.0806073900944038,1.08674940553732,1.086558905233767,1.0774217859911135,1.0701682589269284,1.06872401501102,1.0599737580294928,1.0609021876744713,1.0596781797908184,1.051177012969059,1.0501143867903668,1.0443456535569908,1.0435796836723814,1.041433869950444
1.0927332194072783,1.0888536787324268,1.0883814134478704,1.0879949624513223,1.0876290188457574,1.0872335492167664,1.086799750378054,1.086397688089526,1.0764608398671511,1.0682813219671374,1.061871030040747,1.060449954213002,1.0590703515513098,1.068431631526196,1.069764576241007,1.0612467360899798,1.0528038388294765,1.0514969839157156,1.0507885373892558,1.049771042431389,1.05916552576209,1.0604562774048465,1.057632133197537,1.0482737033997178,1.043392804566336,1.042916763731058,1.0420172556913927,1.0497244102947476,1.0519062232518257,1.056326663309842,1.0414672148233903,1.0410028838709957,1.0404851130044386,1.0392121440794764,1.0869982407359575,1.0806073900944038,1.08674940553732,1.086558905233767,1.0774217859911135,1.0701682589269284,1.06872401501102,1.0599737580294928,1.0609021876744713,1.0596781797908184,1.051177012969059,1.0501143867903668,1.0443456535569908,1.0435796836723814,1.041433869950444,1.0423264380827937
1.0888536787324268,1.0883814134478704,1.0879949624513223,1.0876290188457574,1.0872335492167664,1.086799750378054,1.086397688089526,1.0764608398671511,1.0682813219671374,1.061871030040747,1.060449954213002,1.0590703515513098,1.068431631526196,1.069764576241007,1.0612467360899798,1.0528038388294765,1.0514969839157156,1.0507885373892558,1.049771042431389,1.05916552576209,1.0604562774048465,1.057632133197537,1.0482737033997178,1.043392804566336,1.042916763731058,1.0420172556913927,1.0497244102947476,1.0519062232518257,1.056326663309842,1.0414672148233903,1.0410028838709957,1.0404851130044386,1.0392121440794764,1.0869982407359575,1.0806073900944038,1.08674940553732,1.086558905233767,1.0774217859911135,1.0701682589269284,1.06872401501102,1.0599737580294928,1.0609021876744713,1.0596781797908184,1.051177012969059,1.0501143867903668,1.0443456535569908,1.0435796836723814,1.041433869950444,1.0423264380827937,1.0419557832376922
1.0883814134478704,1.0879949624513223,1.0876290188457574,1.0872335492167664,1.086799750378054,1.086397688089526,1.0764608398671511,1.0682813219671374,1.061871030040747,1.060449954213002,1.0590703515513098,1.068431631526196,1.069764576241007,1.0612467360899798,1.0528038388294765,1.0514969839157156,1.0507885373892558,1.049771042431389,1.05916552576209,1.0604562774048465,1.057632133197537,1.0482737033997178,1.043392804566336,1.042916763731058,1.0420172556913927,1.0497244102947476,1.0519062232518257,1.056326663309842,1.0414672148233903,1.0410028838709957,1.0404851130044386,1.0392121440794764,1.0869982407359575,1.0806073900944038,1.08674940553732,1.086558905233767,1.0774217859911135,1.0701682589269284,1.06872401501102,1.0599737580294928,1.0609021876744713,1.0596781797908184,1.051177012969059,1.0501143867903668,1.0443456535569908,1.0435796836723814,1.041433869950444,1.0423264380827937,1.0419557832376922,1.034641962547191
1.0879949624513223,1.0876290188457574,1.0872335492167664,1.086799750378054,1.086397688089526,1.0764608398671511,1.0682813219671374,1.061871030040747,1.060449954213002,1.0590703515513098,1.068431631526196,1.069764576241007,1.0612467360899798,1.0528038388294765,1.0514969839157156,1.0507885373892558,1.049771042431389,1.05916552576209,1.0604562774048465,1.057632133197537,1.0482737033997178,1.043392804566336,1.042916763731058,1.0420172556913927,1.0497244102947476,1.0519062232518257,1.056326663309842,1.0414672148233903,1.0410028838709957,1.0404851130044386,1.0392121440794764,1.0869982407359575,1.0806073900944038,1.08674940553732,1.086558905233767,1.0774217859911135,1.0701682589269284,1.06872401501102,1.0599737580294928,1.0609021876744713,1.0596781797908184,1.051177012969059,1.0501143867903668,1.0443456535569908,1.0435796836723814,1.041433869950444,1.0423264380827937,1.0419557832376922,1.034641962547191,1.033443463109441
1.0876290188457574,1.0872335492167664,1.086799750378054,1.086397688089526,1.0764608398671511,1.0682813219671374,1.061871030040747,1.060449954213002,1.0590703515513098,1.068431631526196,1.069764576241007,1.0612467360899798,1.0528038388294765,1.0514969839157156,1.0507885373892558,1.049771042431389,1.05916552576209,1.0604562774048465,1.057632133197537,1.0482737033997178,1.043392804566336,1.042916763731058,1.0420172556913927,1.0497244102947476,1.0519062232518257,1.056326663309842,1.0414672148233903,1.0410028838709957,1.0404851130044386,1.0392121440794764,1.0869982407359575,1.0806073900944038,1.08674940553732,1.086558905233767,1.0774217859911135,1.0701682589269284,1.06872401501102,1.0599737580294928,1.0609021876744713,1.0596781797908184,1.051177012969059,1.0501143867903668,1.0443456535569908,1.0435796836723814,1.041433869950444,1.0423264380827937,1.0419557832376922,1.034641962547191,1.033443463109441,1.0329174497809583
1.0872335492167664,1.086799750378054,1.086397688089526,1.0764608398671511,1.0682813219671374,1.061871030040747,1.060449954213002,1.0590703515513098,1.068431631526196,1.069764576241007,1.0612467360899798,1.0528038388294765,1.0514969839157156,1.0507885373892558,1.049771042431389,1.05916552576209,1.0604562774048465,1.057632133197537,1.0482737033997178,1.043392804566336,1.042916763731058,1.0420172556913927,1.0497244102947476,1.0519062232518257,1.056326663309842,1.0414672148233903,1.0410028838709957,1.0404851130044386,1.0392121440794764,1.0869982407359575,1.0806073900944038,1.08674940553732,1.086558905233767,1.0774217859911135,1.0701682589269284,1.06872401501102,1.0599737580294928,1.0609021876744713,1.0596781797908184,1.051177012969059,1.0501143867903668,1.0443456535569908,1.0435796836723814,1.041433869950444,1.0423264380827937,1.0419557832376922,1.034641962547191,1.033443463109441,1.0329174497809583,1.032427234234721
1.086799750378054,1.086397688089526,1.0764608398671511,1.0682813219671374,1.061871030040747,1.060449954213002,1.0590703515513098,1.068431631526196,1.069764576241007,1.0612467360899798,1.0528038388294765,1.0514969839157156,1.0507885373892558,1.049771042431389,1.05916552576209,1.0604562774048465,1.057632133197537,1.0482737033997178,1.043392804566336,1.042916763731058,1.0420172556913927,1.0497244102947476,1.0519062232518257,1.056326663309842,1.0414672148233903,1.0410028838709957,1.0404851130044386,1.0392121440794764,1.0869982407359575,1.0806073900944038,1.08674940553732,1.086558905233767,1.0774217859911135,1.0701682589269284,1.06872401501102,1.0599737580294928,1.0609021876744713,1.0596781797908184,1.051177012969059,1.0501143867903668,1.0443456535569908,1.0435796836723814,1.041433869950444,1.0423264380827937,1.0419557832376922,1.034641962547191,1.033443463109441,1.0329174497809583,1.032427234234721,1.0256944892123414
1.086397688089526,1.0764608398671511,1.0682813219671374,1.061871030040747,1.060449954213002,1.0590703515513098,1.068431631526196,1.069764576241007,1.0612467360899798,1.0528038388294765,1.0514969839157156,1.0507885373892558,1.049771042431389,1.05916552576209,1.0604562774048465,1.057632133197537,1.0482737033997178,1.043392804566336,1.042916763731058,1.0420172556913927,1.0497244102947476,1.0519062232518257,1.056326663309842,1.0414672148233903,1.0410028838709957,1.0404851130044386,1.0392121440794764,1.0869982407359575,1.0806073900944038,1.08674940553732,1.086558905233767,1.0774217859911135,1.0701682589269284,1.06872401501102,1.0599737580294928,1.0609021876744713,1.0596781797908184,1.051177012969059,1.0501143867903668,1.0443456535569908,1.0435796836723814,1.041433869950444,1.0423264380827937,1.0419557832376922,1.034641962547191,1.033443463109441,1.0329174497809583,1.032427234234721,1.0256944892123414,1.0320833299509304
1.0764608398671511,1.0682813219671374,1.061871030040747,1.060449954213002,1.0590703515513098,1.068431631526196,1.069764576241007,1.0612467360899798,1.0528038388294765,1.0514969839157156,1.0507885373892558,1.049771042431389,1.05916552576209,1.0604562774048465,1.057632133197537,1.0482737033997178,1.043392804566336,1.042916763731058,1.0420172556913927,1.0497244102947476,1.0519062232518257,1.056326663309842,1.0414672148233903,1.0410028838709957,1.0404851130044386,1.0392121440794764,1.0869982407359575,1.0806073900944038,1.08674940553732,1.086558905233767,1.0774217859911135,1.0701682589269284,1.06872401501102,1.0599737580294928,1.0609021876744713,1.0596781797908184,1.051177012969059,1.0501143867903668,1.0443456535569908,1.0435796836723814,1.041433869950444,1.0423264380827937,1.0419557832376922,1.034641962547191,1.033443463109441,1.0329174497809583,1.032427234234721,1.0256944892123414,1.0320833299509304,1.0319108981369152
1.0682813219671374,1.061871030040747,1.060449954213002,1.0590703515513098,1.068431631526196,1.069764576241007,1.0612467360899798,1.0528038388294765,1.0514969839157156,1.0507885373892558,1.049771042431389,1.05916552576209,1.0604562774048465,1.057632133197537,1.0482737033997178,1.043392804566336,1.042916763731058,1.0420172556913927,1.0497244102947476,1.0519062232518257,1.056326663309842,1.0414672148233903,1.0410028838709957,1.0404851130044386,1.0392121440794764,1.0869982407359575,1.0806073900944038,1.08674940553732,1.086558905233767,1.0774217859911135,1.0701682589269284,1.06872401501102,1.0599737580294928,1.0609021876744713,1.0596781797908184,1.051177012969059,1.0501143867903668,1.0443456535569908,1.0435796836723814,1.041433869950444,1.0423264380827937,1.0419557832376922,1.034641962547191,1.033443463109441,1.0329174497809583,1.032427234234721,1.0256944892123414,1.0320833299509304,1.0319108981369152,1.0313844850644611
1.061871030040747,1.060449954213002,1.0590703515513098,1.068431631526196,1.069764576241007,1.0612467360899798,1.0528038388294765,1.0514969839157156,1.0507885373892558,1.049771042431389,1.05916552576209,1.0604562774048465,1.057632133197537,1.0482737033997178,1.043392804566336,1.042916763731058,1.0420172556913927,1.0497244102947476,1.0519062232518257,1.056326663309842,1.0414672148233903,1.0410028838709957,1.0404851130044386,1.0392121440794764,1.0869982407359575,1.0806073900944038,1.08674940553732,1.086558905233767,1.0774217859911135,1.0701682589269284,1.06872401501102,1.0599737580294928,1.0609021876744713,1.0596781797908184,1.051177012969059,1.0501143867903668,1.0443456535569908,1.0435796836723814,1.041433869950444,1.0423264380827937,1.0419557832376922,1.034641962547191,1.033443463109441,1.0329174497809583,1.032427234234721,1.0256944892123414,1.0320833299509304,1.0319108981369152,1.0313844850644611,1.030364005884403
1.060449954213002,1.0590703515513098,1.068431631526196,1.069764576241007,1.0612467360899798,1.0528038388294765,1.0514969839157156,1.0507885373892558,1.049771042431389,1.05916552576209,1.0604562774048465,1.057632133197537,1.0482737033997178,1.043392804566336,1.042916763731058,1.0420172556913927,1.0497244102947476,1.0519062232518257,1.056326663309842,1.0414672148233903,1.0410028838709957,1.0404851130044386,1.0392121440794764,1.0869982407359575,1.0806073900944038,1.08674940553732,1.086558905233767,1.0774217859911135,1.0701682589269284,1.06872401501102,1.0599737580294928,1.0609021876744713,1.0596781797908184,1.051177012969059,1.0501143867903668,1.0443456535569908,1.0435796836723814,1.041433869950444,1.0423264380827937,1.0419557832376922,1.034641962547191,1.033443463109441,1.0329174497809583,1.032427234234721,1.0256944892123414,1.0320833299509304,1.0319108981369152,1.0313844850644611,1.030364005884403,1.025377354176111
1.0590703515513098,1.068431631526196,1.069764576241007,1.0612467360899798,1.0528038388294765,1.0514969839157156,1.0507885373892558,1.049771042431389,1.05916552576209,1.0604562774048465,1.057632133197537,1.0482737033997178,1.043392804566336,1.042916763731058,1.0420172556913927,1.0497244102947476,1.0519062232518257,1.056326663309842,1.0414672148233903,1.0410028838709957,1.0404851130044386,1.0392121440794764,1.0869982407359575,1.0806073900944038,1.08674940553732,1.086558905233767,1.0774217859911135,1.0701682589269284,1.06872401501102,1.0599737580294928,1.0609021876744713,1.0596781797908184,1.051177012969059,1.0501143867903668,1.0443456535569908,1.0435796836723814,1.041433869950444,1.0423264380827937,1.0419557832376922,1.034641962547191,1.033443463109441,1.0329174497809583,1.032427234234721,1.0256944892123414,1.0320833299509304,1.0319108981369152,1.0313844850644611,1.030364005884403,1.025377354176111,1.0253169236935855
